replay id,replay title,map,date,result,team name,opposing team name,score,goals,assists,saves,shots,shots conceded,goals conceded,shooting percentage,bpm,avg boost amount,amount collected,amount collected big pads,amount collected small pads,count collected big pads,count collected small pads,amount stolen,amount stolen big pads,amount stolen small pads,count stolen big pads,count stolen small pads,0 boost time,100 boost time,amount used while supersonic,amount overfill total,amount overfill stolen,total distance,time slow speed,time boost speed,time supersonic speed,time on ground,time low in air,time high in air,time powerslide,count powerslide,time in front of ball,time behind ball,time in front of ball,time defensive half,time offensive half,time defensive third,time neutral third,time offensive third,demos inflicted,demos taken
c0370e4c-7fbc-456f-9ff6-cc166dfb0f3d,2020-12-10.22.40 The Pontiac Bandit Private Loss,Mannfield,2020-12-10 22:40:35,win,GOALSNEXTDOOR,GOALDEN SHOWERS,842,3,0,2,4,4,2,75,800,136.77,4427,3012,1415,37,120,851,535,316,6,27,101.33,112.25,533,659,70,1271439,649.66,337.01,67.17,693.99,335.13,24.73,19.53,122,288.98,764.87,288.98,782.29,271.57,617.43,282.5,153.93,1,1
272a3ba8-b0d4-462e-9b40-01b7ff9ed647,2020-12-16.20.53 RisingStocks Private Win,Forbidden Temple,2020-12-16 20:53:28,loss,BANG BROS,GOALSNEXTDOOR,647,0,0,5,6,7,1,0,885,155.85,4776,3280,1496,44,126,898,548,350,7,30,84.05,114.56,814,1087,157,1299326,496.09,375.23,74.45,659.12,265.28,21.37,14.36,92,221.27,724.51,221.27,660.88,284.89,491.62,291.04,163.1,1,1
272a3ba8-b0d4-462e-9b40-01b7ff9ed647,2020-12-16.20.53 RisingStocks Private Win,Forbidden Temple,2020-12-16 20:53:28,win,GOALSNEXTDOOR,BANG BROS,744,1,1,4,7,6,0,14.29,745,183.45,3873,2738,1135,36,101,1110,759,351,9,30,55.58,193.79,407,920,146,1180959,590.03,301.3,54.3,665.62,263.49,16.52,25.06,133,261.58,684.04,261.58,645.23,300.39,468.2,307.12,170.31,1,1
84ac30e7-b63e-4b1a-abd3-2bcdaff065a8,2021-01-11.21.01 Player Private Win,,2021-01-11 21:01:04,win,CROSSBAR KINGS,TOXIC BROMANCE,1115,3,1,2,8,6,2,37.5,881,162.04,7144,4515,2629,60,231,2063,1418,645,17,59,87.51,152.37,919,1531,289,1980837,755.79,550.71,137.57,990.4,427.85,25.83,28.51,207,363.46,1080.61,363.46,976.8,467.27,764.17,414.95,264.95,7,4
84ac30e7-b63e-4b1a-abd3-2bcdaff065a8,2021-01-11.21.01 Player Private Win,,2021-01-11 21:01:04,loss,TOXIC BROMANCE,CROSSBAR KINGS,1192,2,1,6,6,8,3,33.33,952,165.22,7610,5307,2303,70,199,1606,1163,443,15,37,77.1,296.83,1174,1722,334,1833172,828.73,498.66,106.85,973.01,427.27,33.96,29.23,166,339.31,1094.92,339.31,1029.37,404.87,782.85,424.85,226.52,4,7
0eae7ce8-d9d0-4843-ae24-c2f6e2767944,2021-01-19.20.53 Player Private Loss,Mannfield (Stormy),2021-01-19 20:53:36,loss,AERIAL AIRHEADS,BRONZEBACK,624,1,1,2,5,7,4,20,707,166.7,4193,2885,1308,41,119,993,672,321,9,30,65.61,201.14,562,1281,245,1295053,697.83,323.03,65.63,736.08,320.81,29.61,17.07,80,261.79,824.69,261.79,775.28,311.21,599.56,294.68,192.24,1,2
0eae7ce8-d9d0-4843-ae24-c2f6e2767944,2021-01-19.20.53 Player Private Loss,Mannfield (Stormy),2021-01-19 20:53:36,win,BRONZEBACK,AERIAL AIRHEADS,1072,4,1,2,7,5,1,57.14,827,157.77,4838,3046,1792,43,146,976,591,385,7,33,116.97,140.79,426,1334,109,1388356,657.99,350,83.02,713.84,338.63,38.54,19.56,117,258.41,832.6,258.41,748.49,342.52,599.27,295.42,196.33,2,1
b8f106a8-faa4-45ca-9856-4ddc94ff13f3,2020-12-15.20.43 David Private Win,Utopia Coliseum,2020-12-15 20:43:26,win,BANG BROS,BOOSTIALITY,1424,2,2,4,10,8,1,20,871,162.07,10306,7479,2827,102,248,2458,1775,683,22,62,172.02,347.8,1661,2312,316,2833990,1205.68,792.25,156.17,1515.63,593.59,44.89,31.33,156,550.88,1603.23,550.88,1460.07,694.03,1089.2,644.16,420.75,0,4
b8f106a8-faa4-45ca-9856-4ddc94ff13f3,2020-12-15.20.43 David Private Win,Utopia Coliseum,2020-12-15 20:43:26,loss,BOOSTIALITY,BANG BROS,1548,1,1,7,8,10,2,12.5,797,136.16,9596,6779,2817,81,227,2080,1335,745,17,60,294.09,344.34,1609,1399,365,2517021,1418.93,587.68,158.11,1478.41,639.25,47.05,59.61,332,536.97,1627.75,536.97,1574.85,589.86,1301.62,501.62,361.46,4,0
1c31b3a6-8dc9-433f-a3e5-fa622bbe3bad,2020-12-16.19.39 RisingStocks Private Win,,2020-12-16 19:39:18,loss,BOOSTIALITY,GOALDEN SHOWERS,1434,3,1,6,12,12,4,25,712,139.15,5593,3626,1967,44,170,1233,728,505,9,43,174.13,221.2,552,821,177,1613659,972.07,399.01,68.53,994.86,405.66,39.09,36.9,216,329.63,1109.99,329.63,1091.98,347.62,908.35,321,210.26,1,1
1c31b3a6-8dc9-433f-a3e5-fa622bbe3bad,2020-12-16.19.39 RisingStocks Private Win,,2020-12-16 19:39:18,win,GOALDEN SHOWERS,BOOSTIALITY,1368,4,2,5,12,12,3,33.33,956,143.47,7682,5187,2495,66,216,1985,1328,657,16,57,152.27,94.56,654,1424,276,1807558,822.52,502.32,110.99,961.68,440.93,33.2,37.36,169,371.77,1064.07,371.77,944.03,491.8,712.51,429.82,293.5,1,1
6094899c-4592-47e5-a735-a435c5342707,2020-12-16.20.37 RisingStocks Private Win,Mannfield (Night),2020-12-16 20:37:42,loss,BANG BROS,GOALSNEXTDOOR,542,1,0,2,3,6,3,33.33,853,170.81,4846,3356,1490,50,134,1043,579,464,9,42,41.03,172.26,846,1630,320,1341962,564.84,355.63,93.98,705.8,290.35,18.28,11.26,70,248.97,765.48,248.97,676.48,337.97,489.87,352.44,172.13,3,0
6094899c-4592-47e5-a735-a435c5342707,2020-12-16.20.37 RisingStocks Private Win,Mannfield (Night),2020-12-16 20:37:42,win,GOALSNEXTDOOR,BANG BROS,989,3,2,2,6,3,1,50,780,154.71,4190,2621,1569,32,129,718,384,334,4,29,67.3,129.52,359,619,16,1219906,651.17,300.52,58.28,662.38,312.71,34.88,19.61,109,252.74,757.24,252.74,782.75,227.23,621.48,265.42,123.09,0,3
1ce13ccd-fc92-4330-a161-2ce699b5cf68,2021-01-01.21.06 Player Private Loss,Aquadome,2021-01-01 21:06:49,loss,SMUT DADDIES,BOOM SQUAD,473,0,0,3,3,6,3,0,833,174.67,4802,3543,1259,48,112,1145,822,323,10,29,65.93,172.31,488,1306,176,1279150,587.07,338.65,78.7,682.44,304.49,17.49,19.45,122,298.16,706.27,298.16,646.69,357.74,498.92,291.84,213.68,0,1
1ce13ccd-fc92-4330-a161-2ce699b5cf68,2021-01-01.21.06 Player Private Loss,Aquadome,2021-01-01 21:06:49,win,BOOM SQUAD,SMUT DADDIES,776,3,1,1,6,3,0,50,724,146.75,4082,2808,1274,33,113,372,232,140,3,13,70.04,137.91,404,525,70,1251673,599.02,352.62,56.07,680.25,299.3,28.15,14.89,77,190.43,817.27,190.43,760.08,247.63,623.7,253.82,130.2,1,0
5b49263b-2637-42fd-b692-88b178d08d17,2021-01-20.20.06 Player Private Loss,Rivals Arena,2021-01-20 20:06:59,loss,MOTION W LOTION,AERIAL AIRHEADS,537,1,1,0,5,4,3,20,974,154.95,5633,4157,1476,49,122,1221,798,423,10,38,140.28,72.28,763,782,215,1399428,504.28,414.94,102.36,628.3,383.21,10.05,15.47,117,312.67,708.91,312.67,624.68,396.89,463.37,295.17,263.03,3,1
5b49263b-2637-42fd-b692-88b178d08d17,2021-01-20.20.06 Player Private Loss,Rivals Arena,2021-01-20 20:06:59,win,AERIAL AIRHEADS,MOTION W LOTION,970,3,1,3,4,5,1,75,641,160.02,3681,2494,1187,35,108,746,475,271,8,25,70.61,118.47,148,991,333,1146386,672.92,285.87,54.3,678.72,303.11,31.25,20.04,77,239.21,773.88,239.21,746.68,266.41,606.57,256.81,149.72,1,3
d9b425b1-2559-4cb9-a6b8-06fbb5a1f9cf,2021-01-20.20.49 Player Private Loss,Aquadome,2021-01-20 20:49:58,loss,TOXIC BROMANCE,SMUT DADDIES,612,1,0,2,4,6,2,25,975,174.45,5861,4378,1483,56,127,1182,744,438,9,30,90.49,211.91,510,1291,154,1444480,625,407.41,86.62,697.79,397.84,23.39,21.03,99,318.61,800.41,318.61,728.55,390.47,534.06,365.91,219.06,3,1
d9b425b1-2559-4cb9-a6b8-06fbb5a1f9cf,2021-01-20.20.49 Player Private Loss,Aquadome,2021-01-20 20:49:58,win,SMUT DADDIES,TOXIC BROMANCE,779,2,1,2,6,4,1,33.33,775,168.25,5060,3458,1602,45,136,962,619,343,8,30,77.11,183.27,639,1025,194,1366872,685.74,351.42,76.47,784.75,308.34,20.54,31.38,195,271.8,841.83,271.8,834.45,279.18,662.8,285.78,165.05,1,3
0956c5dd-5085-4b4c-a0d0-ba4e4e141c5a,2020-12-10.20.37 The Pontiac Bandit Private Win,Champions Field,2020-12-10 20:37:48,loss,TOXIC BROMANCE,LITTY KITTIES,504,1,0,1,4,4,2,25,931,165.41,4933,3784,1149,47,100,1154,830,324,10,30,89.61,212.36,1126,953,185,1304822,562.76,350.14,81.47,694.21,287.62,12.54,18.9,94,289.98,704.39,289.98,659.81,334.55,477.83,313.05,203.49,3,2
0956c5dd-5085-4b4c-a0d0-ba4e4e141c5a,2020-12-10.20.37 The Pontiac Bandit Private Win,Champions Field,2020-12-10 20:37:48,win,LITTY KITTIES,TOXIC BROMANCE,716,2,0,3,4,4,1,50,768,162.15,4133,2757,1376,37,123,709,369,340,6,31,57.58,165.37,405,920,160,1180758,644.22,281.44,65.38,712.16,269.35,9.54,29.6,142,205.58,785.47,205.58,729.42,261.63,588.95,267.26,134.84,2,3
22e86f7c-2056-4941-8242-5caf79f90e99,2020-12-10.23.10 The Pontiac Bandit Private Win,Champions Field (Day),2020-12-10 23:10:23,win,GOALDEN SHOWERS,GOALSNEXTDOOR,1443,6,4,2,8,5,2,75,794,103.11,4683,2561,2122,30,181,686,270,416,4,36,199.26,41.05,317,436,128,1341701,707.65,348.53,73.79,803.01,297.21,29.73,25.73,117,276.88,853.08,276.88,825.61,304.35,629.97,337.79,162.2,3,1
22e86f7c-2056-4941-8242-5caf79f90e99,2020-12-10.23.10 The Pontiac Bandit Private Win,Champions Field (Day),2020-12-10 23:10:23,loss,GOALSNEXTDOOR,GOALDEN SHOWERS,662,2,1,1,5,8,6,40,859,152.56,4875,3643,1232,47,112,871,615,256,9,23,89.9,144,741,1095,293,1299727,716.14,329.2,78.43,762.49,343.54,17.75,22.62,119,304.99,818.78,304.99,754.83,368.95,573.15,347.72,202.91,1,3
07a92d59-02ba-43d2-80a9-d67747217e44,2021-01-14.20.56 Robzo Boost Private Win,Utopia Coliseum,2021-01-14 20:56:42,loss,TOXIC BROMANCE,BIGBOOSTERBRAND,706,1,1,1,5,4,2,20,905,151.75,5033,3924,1109,48,96,980,781,199,9,18,93.4,185.77,517,890,122,1337471,634.57,355.08,71.57,650.12,377.44,33.69,23.66,148,307.54,753.71,307.54,734.03,327.19,580.39,280.16,200.67,2,5
07a92d59-02ba-43d2-80a9-d67747217e44,2021-01-14.20.56 Robzo Boost Private Win,Utopia Coliseum,2021-01-14 20:56:42,win,BIGBOOSTERBRAND,TOXIC BROMANCE,983,2,1,3,4,5,1,50,803,143.29,4796,3333,1463,39,132,759,411,348,5,33,112.12,110.23,371,630,91,1385951,619.16,386.15,65.1,704.56,347.64,18.22,19.04,151,312.97,757.45,312.97,713.49,356.92,528.49,340.9,201.02,5,2
8b04ab69-1564-4c23-b9d0-7a993d6d9d46,2021-01-18.19.31 Ty Private Loss,Neo Tokyo (Standard),2021-01-18 19:31:01,loss,LITTY KITTIES,MOTION W LOTION,665,1,1,3,9,7,2,11.11,758,189.96,4208,2881,1327,39,120,925,591,334,7,31,49.29,184.32,316,967,129,1167310,667.34,275.37,56.85,696.98,278.75,23.83,20.69,190,223.71,775.85,223.71,721.86,277.7,587.17,240.61,171.79,1,2
8b04ab69-1564-4c23-b9d0-7a993d6d9d46,2021-01-18.19.31 Ty Private Loss,Neo Tokyo (Standard),2021-01-18 19:31:01,win,MOTION W LOTION,LITTY KITTIES,995,2,2,6,7,9,1,28.57,963,150.11,4924,3329,1595,42,142,979,596,383,6,35,109.89,63.95,810,891,3,1391149,485.66,438.14,78.6,642.18,347.35,12.88,19.21,131,253.6,748.81,253.6,692.13,310.28,523.68,292.36,186.37,2,1
1f2c89a0-6bb9-46d3-a2e1-54be67ce3fbd,2021-01-20.20.14 Player Private Win,Rivals Arena,2021-01-20 20:14:34,win,MOTION W LOTION,AERIAL AIRHEADS,711,3,0,2,6,3,0,50,958,160.06,5191,3802,1389,48,119,740,332,408,4,31,132.49,73.96,1003,1017,73,1394395,482.51,407.85,104.79,646.33,336.35,12.43,18.18,142,261.69,733.43,261.69,654.84,340.29,488.55,295.48,211.08,0,1
1f2c89a0-6bb9-46d3-a2e1-54be67ce3fbd,2021-01-20.20.14 Player Private Win,Rivals Arena,2021-01-20 20:14:34,loss,AERIAL AIRHEADS,MOTION W LOTION,421,0,0,2,3,6,3,0,698,162.76,4196,2614,1582,33,135,695,334,361,4,32,55.2,122.38,253,720,75,1195963,614.09,320.33,58.52,652.59,320.59,19.75,19.77,97,280.81,712.11,280.81,697.01,295.91,534.05,287.4,171.49,1,0
d11135d3-b3c6-4ebf-8fdd-3645ab5abf49,2021-01-20.20.25 Player Private Loss,Rivals Arena,2021-01-20 20:25:09,loss,MOTION W LOTION,AERIAL AIRHEADS,931,3,1,2,9,8,4,33.33,978,149.47,7788,5711,2077,70,190,1592,980,612,11,56,197.83,117.07,1291,1366,140,2028990,754.28,596.76,143.94,976.7,498.05,20.22,25.36,187,372.72,1122.25,372.72,956.76,538.22,702.09,461.89,330.97,3,0
d11135d3-b3c6-4ebf-8fdd-3645ab5abf49,2021-01-20.20.25 Player Private Loss,Rivals Arena,2021-01-20 20:25:09,win,AERIAL AIRHEADS,MOTION W LOTION,1484,4,3,5,8,9,3,50,651,148.38,5417,3529,1888,44,169,632,263,369,3,35,135.99,122.21,447,941,51,1688793,981.97,416.43,83.01,1024.26,435.94,21.21,34.41,130,337.46,1143.97,337.46,1164.01,317.41,945.48,374.56,161.4,0,3
ded13986-f1bf-4c17-9235-39b53500cd2a,2021-01-21.21.34 RisingStocks Private Win,Salty Shores (Night),2021-01-21 21:34:17,win,GOALDEN SHOWERS,LITTY KITTIES,920,4,2,1,8,4,2,50,861,139.65,5150,3383,1767,44,148,1273,832,441,10,39,125.69,86.4,548,936,165,1288197,658.57,354.34,62.24,738.53,310.65,25.97,25.67,115,230.89,844.25,230.89,742.9,332.24,593.55,288.88,192.72,4,2
ded13986-f1bf-4c17-9235-39b53500cd2a,2021-01-21.21.34 RisingStocks Private Win,Salty Shores (Night),2021-01-21 21:34:17,loss,LITTY KITTIES,GOALDEN SHOWERS,615,2,1,2,4,8,4,50,813,160.1,4917,3347,1570,39,144,1021,667,354,7,32,92.7,166.03,466,668,46,1255518,705.45,299.59,65.17,755.64,300.63,13.96,26.26,236,258.84,811.39,258.84,816.17,254.07,649.03,288.24,132.97,2,4
2395dc3c-b329-4752-8703-8457d6fae719,2020-12-10.19.23 The Pontiac Bandit Private Loss,Salty Shores,2020-12-10 19:23:53,loss,WHAT A PLAY,CROSSBAR KINGS,494,1,0,2,2,7,4,50,900,128.72,4828,3367,1461,42,129,925,541,384,7,34,134.14,121.44,737,853,165,1397490,558.81,380.24,104.78,689.32,339.88,14.63,13.21,72,297.15,746.67,297.15,730.38,313.44,546.83,327.91,169.08,2,5
2395dc3c-b329-4752-8703-8457d6fae719,2020-12-10.19.23 The Pontiac Bandit Private Loss,Salty Shores,2020-12-10 19:23:53,win,CROSSBAR KINGS,WHAT A PLAY,1106,4,3,1,7,2,1,57.14,785,150.27,4898,3164,1734,44,147,1018,543,475,9,43,102.15,117.22,629,1281,367,1366140,631.36,342.12,80.31,700.52,335.51,17.78,19.27,141,281.76,772.05,281.76,707.27,346.54,534.93,323.53,195.36,5,2
c67660e0-89ae-45da-9946-0abce7467522,2020-12-16.21.21 RisingStocks Private Loss,Aquadome,2020-12-16 21:21:06,win,TOXIC BROMANCE,BRONZEBACK,1242,3,3,3,8,7,2,37.5,844,166.89,5382,3965,1417,47,114,1260,897,363,11,33,105.8,212.67,779,696,122,1396305,702.35,355.08,74.08,789.2,316.95,25.36,16.57,93,263.31,868.19,263.31,739.44,392.07,553.81,356.95,220.76,3,2
c67660e0-89ae-45da-9946-0abce7467522,2020-12-16.21.21 RisingStocks Private Loss,Aquadome,2020-12-16 21:21:06,loss,BRONZEBACK,TOXIC BROMANCE,982,2,2,3,7,8,3,28.57,906,153.2,5621,4263,1358,50,120,772,465,307,6,26,106.26,124.42,743,773,136,1444281,653.2,398.55,80.56,741.93,365.2,25.18,32.58,173,250.45,881.87,250.45,879.57,252.73,702.59,296.52,133.2,2,3
e3cee4a8-ff8f-4787-8d5c-077046feb6ed,2021-01-12.21.06 Player Private Loss,Wasteland (Standard),2021-01-12 21:06:46,loss,SMUT DADDIES,BIGBOOSTERBRAND,460,1,0,0,6,3,2,16.67,784,167.05,4514,3063,1451,45,133,657,296,361,5,34,58.51,121.11,478,1496,225,1260359,570.57,352.77,74.97,672.37,300.57,25.37,20.77,140,255.44,742.87,255.44,647.71,350.61,493.02,324.87,180.41,0,1
e3cee4a8-ff8f-4787-8d5c-077046feb6ed,2021-01-12.21.06 Player Private Loss,Wasteland (Standard),2021-01-12 21:06:46,win,BIGBOOSTERBRAND,SMUT DADDIES,839,2,0,5,3,6,1,66.67,805,159.56,4736,2979,1757,37,149,869,429,440,5,39,72.55,119.41,689,780,69,1273012,558.38,382.99,60.97,686.54,302.66,13.15,14.8,120,235.08,767.27,235.08,700.6,301.74,531.27,299.76,171.31,1,0
d34d466c-44ac-4628-906d-c48fbe76fe61,2021-01-14.22.21 kevinpeta Private Win,Aquadome,2021-01-14 22:21:13,win,GOALDEN SHOWERS,BOOM SQUAD,1237,5,2,3,11,6,2,45.45,834,128.25,5253,3380,1873,44,163,1074,595,479,7,42,134.36,67.23,522,748,0,1326017,678.01,352,73.53,795.99,291.13,16.43,25.43,116,243.8,859.74,243.8,775.88,327.66,617.17,298.32,188.06,2,1
d34d466c-44ac-4628-906d-c48fbe76fe61,2021-01-14.22.21 kevinpeta Private Win,Aquadome,2021-01-14 22:21:13,loss,BOOM SQUAD,GOALDEN SHOWERS,880,2,1,4,6,11,5,33.33,854,149.84,4935,3288,1647,41,147,754,311,443,4,37,85.79,129.16,511,868,87,1439082,597.13,427.78,77.1,722.15,350.47,29.41,15.72,94,297.28,804.74,297.28,818.46,283.56,607.28,340.28,154.45,1,2
26c98bce-72fb-46ba-ad4b-0aa545b1b340,2020-12-07.22.07 David Private Loss,DFH Stadium,2020-12-07 22:07:44,win,TOXIC BROMANCE,BANG BROS,1259,4,3,5,6,8,3,66.67,883,156.01,5404,4198,1206,48,106,989,658,331,8,29,95.98,169.71,716,657,151,1309226,679.59,355.87,66.62,740.74,334.58,26.75,16.52,85,296.89,805.18,296.89,773.07,329,590.67,326.33,185.05,1,2
26c98bce-72fb-46ba-ad4b-0aa545b1b340,2020-12-07.22.07 David Private Loss,DFH Stadium,2020-12-07 22:07:44,loss,BANG BROS,TOXIC BROMANCE,849,3,2,1,8,6,4,37.5,834,133.71,4992,3066,1926,41,168,620,161,459,2,40,81.98,108.85,717,938,41,1311093,696.34,343.93,64.9,787.13,309.61,8.41,13.1,66,246.54,858.63,246.54,795.79,309.37,641.6,291.71,171.86,2,1
1ea5bd2e-8f2a-4829-a188-8029a4113374,2020-12-10.22.26 The Pontiac Bandit Private Win,Champions Field,2020-12-10 22:26:03,win,CROSSBAR KINGS,BOOM SQUAD,1039,4,2,1,8,4,3,50,878,160.19,5177,3578,1599,48,144,877,502,375,6,35,56.82,177.88,930,1262,109,1439131,637.39,380.65,90.96,778.9,313.5,16.58,18.5,158,266.23,842.75,266.23,755.62,353.37,577.39,325.13,206.45,6,2
1ea5bd2e-8f2a-4829-a188-8029a4113374,2020-12-10.22.26 The Pontiac Bandit Private Win,Champions Field,2020-12-10 22:26:03,loss,BOOM SQUAD,CROSSBAR KINGS,938,3,2,3,4,8,4,75,903,130.12,5263,3507,1756,42,151,737,396,341,6,29,147.94,113.7,1002,720,201,1379115,621.77,395.75,76.02,770.57,304.36,18.6,14.8,77,295.44,798.09,295.44,785.3,308.22,607.75,320.57,165.21,2,6
a20bd159-4a62-4b75-a6dc-36dcddfb9bc8,a20bd159-4a62-4b75-a6dc-36dcddfb9bc8,Salty Shores (Night),2021-02-01 20:28:36,loss,BOOM SQUAD,BOOSTIALITY,750,2,0,3,6,6,3,33.33,820,160.47,4768,3288,1480,46,137,727,389,338,6,32,123.36,162.38,626,1295,224,1367995,555.72,418.24,69.21,682.99,347.11,13.06,16.71,93,227.66,815.5,227.66,651.52,391.65,490.07,325.85,227.23,2,5
a20bd159-4a62-4b75-a6dc-36dcddfb9bc8,a20bd159-4a62-4b75-a6dc-36dcddfb9bc8,Salty Shores (Night),2021-02-01 20:28:36,win,BOOSTIALITY,BOOM SQUAD,1080,3,2,4,6,6,2,50,795,146.77,4605,3180,1425,40,129,809,605,204,7,18,98.35,117.73,586,847,80,1199013,729.54,241.88,81.91,759.43,267.59,26.31,27.87,190,229.88,823.46,229.88,838.15,215.18,707.1,231.17,115.07,5,2
619912d5-19ca-4362-a336-f5d90545f05c,BBvCKg2,Urban Central (Dawn),2020-12-30 20:53:52,loss,CROSSBAR KINGS,BANG BROS,1044,1,0,8,4,10,2,25,928,154.19,5339,3733,1606,45,144,932,487,445,6,41,71.67,105.59,604,829,129,1349839,537.96,367.51,93.36,644.32,341.73,12.8,22.54,156,257.85,741,257.85,661.12,337.72,507.17,294.18,197.5,2,3
619912d5-19ca-4362-a336-f5d90545f05c,BBvCKg2,Urban Central (Dawn),2020-12-30 20:53:52,win,BANG BROS,CROSSBAR KINGS,852,2,1,3,10,4,1,20,884,143.09,4894,3267,1627,40,136,1156,681,475,9,34,85.88,114.13,702,764,216,1307176,551.01,363.97,84.3,659.39,329.94,9.94,13.29,84,235.77,763.51,235.77,716.95,282.32,570.07,255.55,173.66,3,2
a1b2ad01-d269-4dac-80e3-cf9a9e01e9ab,2021-01-21.19.00 Player Private Win,Aquadome,2021-01-21 19:00:47,loss,GOALSNEXTDOOR,BRONZEBACK,779,1,0,3,5,7,3,20,822,171.5,4767,3525,1242,42,113,691,330,361,5,32,102.1,167.01,529,731,185,1307358,659.8,311.03,64.04,699.74,304.37,30.79,16.89,115,235.04,799.83,235.04,672.54,362.35,495.28,332.95,206.65,0,0
a1b2ad01-d269-4dac-80e3-cf9a9e01e9ab,2021-01-21.19.00 Player Private Win,Aquadome,2021-01-21 19:00:47,win,BRONZEBACK,GOALSNEXTDOOR,967,3,1,3,7,5,1,42.86,842,161.07,4864,3391,1473,41,121,610,272,338,3,30,83.96,102.01,499,737,29,1281048,646.64,319.66,68.49,707.28,294.97,32.52,23.1,160,231.74,803.04,231.74,780.95,253.84,633.4,265.34,136.03,0,0
edea9176-8821-4cd2-8b36-77cd4000cc52,2020-12-14.20.14 The Pontiac Bandit Private Loss,Mannfield,2020-12-14 20:14:50,loss,BOOSTIALITY,SMUT DADDIES,525,1,0,1,4,3,2,25,784,145.05,4364,3011,1353,36,119,1062,734,328,9,28,74.75,225.98,623,468,94,1130070,660.24,274.19,63.45,723.76,254.01,20.11,35.53,169,218.78,779.1,218.78,739.85,258.03,621.37,215.69,160.83,1,1
edea9176-8821-4cd2-8b36-77cd4000cc52,2020-12-14.20.14 The Pontiac Bandit Private Loss,Mannfield,2020-12-14 20:14:50,win,SMUT DADDIES,BOOSTIALITY,696,2,1,2,3,4,1,66.67,738,173.57,4360,3167,1193,42,105,1178,858,320,10,30,79.88,158.43,425,1069,126,1206490,604.83,337.62,52.48,679.39,292.49,23.06,21.52,119,267.56,727.36,267.56,670.05,324.88,516.61,289.83,188.48,1,1
01488e3a-0658-4428-aebf-f915ed179318,2021-01-06.21.40 Player Private Loss,Urban Central (Night),2021-01-06 21:40:12,loss,GOALSNEXTDOOR,BOOSTIALITY,428,0,0,2,3,4,1,0,897,174.37,4714,3344,1370,43,126,1212,837,375,10,34,53.09,156.45,1028,1012,171,1294468,530.19,332.15,81.58,642.09,270.38,31.46,14.76,104,282.6,661.32,282.6,605.49,338.43,441.69,319.04,183.19,0,0
01488e3a-0658-4428-aebf-f915ed179318,2021-01-06.21.40 Player Private Loss,Urban Central (Night),2021-01-06 21:40:12,win,BOOSTIALITY,GOALSNEXTDOOR,462,1,0,2,4,3,0,25,664,166.85,3639,2246,1393,31,124,521,238,283,4,27,69.02,203.35,280,908,182,1060858,662.73,239.37,43.47,682.6,244.29,18.66,22.56,133,189.98,755.57,189.98,705.81,239.74,588.75,218.8,138,0,0
c30ff3df-b83e-43e8-ab4e-bcaea6b4f02d,2021-01-20.19.23 Player Private Win,Aquadome,2021-01-20 19:23:40,win,CROSSBAR KINGS,LITTY KITTIES,900,3,2,1,9,2,0,33.33,972,157.79,5599,3833,1766,49,146,1228,669,559,8,43,95.86,115.79,885,1129,131,1381207,513.45,389.4,101.31,676.71,309.12,18.31,16.4,145,217.41,786.73,217.41,617.11,387.02,466.96,295.16,242.03,1,2
c30ff3df-b83e-43e8-ab4e-bcaea6b4f02d,2021-01-20.19.23 Player Private Win,Aquadome,2021-01-20 19:23:40,loss,LITTY KITTIES,CROSSBAR KINGS,456,0,0,2,2,9,3,0,776,151.02,4401,2992,1409,38,121,772,510,262,6,23,60.88,106.42,532,834,96,1186958,652.66,283.85,70.78,652.38,331.88,23,23.32,188,256.74,750.53,256.74,788.75,218.54,631.91,260.91,114.46,2,1
5104310d-e32f-463b-bb05-b72c0cfbbea8,2021-01-27.22.01 David Private Loss,Salty Shores,2021-01-27 22:01:26,loss,TOXIC BROMANCE,BOOM SQUAD,855,0,0,7,5,8,1,0,936,149.17,4908,3473,1435,44,106,1132,771,361,9,32,96.66,202.99,865,837,126,1249046,533.46,333.14,79.26,610.33,320.32,15.23,24.66,129,268.6,677.27,268.6,661.6,284.29,509.55,259.44,176.87,2,1
5104310d-e32f-463b-bb05-b72c0cfbbea8,2021-01-27.22.01 David Private Loss,Salty Shores,2021-01-27 22:01:26,win,BOOM SQUAD,TOXIC BROMANCE,726,1,1,3,8,5,0,12.5,874,144.52,4570,3115,1455,39,123,801,298,503,4,39,108.98,126.91,953,732,117,1266898,515.77,356.68,70.83,634.61,290.53,18.16,18.98,112,213.49,729.8,213.49,649.41,293.88,499.4,269.43,174.48,1,2
d239e026-b691-41ba-89d1-5a6797c273a4,d239e026-b691-41ba-89d1-5a6797c273a4,Champions Field (Day),2020-12-08 21:08:22,win,SMUT DADDIES,GOALSNEXTDOOR,906,2,0,5,6,12,1,33.33,788,163.65,4565,3189,1376,40,116,921,487,434,6,31,65.59,175.89,296,788,117,1305309,578.66,360.86,81.29,686.71,314.84,19.26,26.65,149,260.05,760.76,260.05,745.62,275.19,590.42,276.97,153.42,0,1
